0,0,-0.488281,1.031250,0.116211,-51.940918,-102.844238,142.639160
0,0,-0.417969,0.865723,-0.080566,-29.235840,-77.636719,113.708496
0,0,-0.417969,0.865723,-0.080566,-29.235840,-77.636719,113.708496
0,0,-0.354492,0.905762,-0.171387,-18.615723,-26.916504,91.247559
0,0,-0.354492,0.905762,-0.171387,-18.615723,-26.916504,91.247559
0,0,-0.423828,1.017090,-0.056641,-13.305664,18.920898,77.087402
0,0,-0.423828,1.017090,-0.056641,-13.305664,18.920898,77.087402
0,0,-0.572266,1.036133,0.147461,-21.667480,40.710449,76.599121
0,0,-0.572266,1.036133,0.147461,-21.667480,40.710449,76.599121
0,0,-0.565918,0.736328,0.439941,21.545410,30.334473,5.981445
0,0,-0.565918,0.736328,0.439941,21.545410,30.334473,5.981445
0,0,-0.619141,0.748047,0.466797,14.770508,26.245117,-46.081543
0,0,-0.619141,0.748047,0.466797,14.770508,26.245117,-46.081543
0,0,-0.386719,0.709473,0.468262,-57.250977,17.578125,-99.426270
0,0,-0.386719,0.709473,0.468262,-57.250977,17.578125,-99.426270
0,0,0.472656,1.025391,0.401367,-34.851074,1.586914,-96.862793
0,0,0.472656,1.025391,0.401367,-34.851074,1.586914,-96.862793
0,0,0.470215,0.538574,0.222168,6.591797,9.582520,-107.849121
0,0,0.470215,0.538574,0.222168,6.591797,9.582520,-107.849121
0,0,0.384277,1.396484,0.259766,-42.358398,25.451660,-135.925293
0,0,0.384277,1.396484,0.259766,-42.358398,25.451660,-135.925293
0,0,0.261230,1.306152,0.147461,-41.259766,36.804199,-131.713867
0,0,0.261230,1.306152,0.147461,-41.259766,36.804199,-131.713867
0,0,0.210938,1.279297,0.306152,-33.874512,33.203125,-103.759766
0,0,0.210938,1.279297,0.306152,-33.874512,33.203125,-103.759766
0,0,0.135254,1.016113,0.462402,-24.108887,27.343750,-85.815430
0,0,0.135254,1.016113,0.462402,-24.108887,27.343750,-85.815430
0,0,0.097168,0.846680,0.548828,-10.559082,14.770508,-88.134766
0,0,0.097168,0.846680,0.548828,-10.559082,14.770508,-88.134766
0,0,0.137695,0.885742,0.417969,-0.549316,9.338379,-92.651367
0,0,0.137695,0.885742,0.417969,-0.549316,9.338379,-92.651367
0,0,0.123535,1.131836,0.222168,5.249023,18.127441,-70.922852
0,0,0.123535,1.131836,0.222168,5.249023,18.127441,-70.922852
0,0,0.070313,0.986328,0.346191,9.033203,26.000977,-61.096191
0,0,0.070313,0.986328,0.346191,9.033203,26.000977,-61.096191
0,0,-0.014648,0.951172,0.477051,10.620117,18.737793,-59.814453
0,0,-0.014648,0.951172,0.477051,10.620117,18.737793,-59.814453
0,0,0.042480,1.020020,0.267578,2.929688,12.145996,-59.631348
0,0,0.042480,1.020020,0.267578,2.929688,12.145996,-59.631348
0,0,0.063965,1.067383,0.263184,-7.141113,19.653320,-48.828125
0,0,0.063965,1.067383,0.263184,-7.141113,19.653320,-48.828125
0,0,-0.107910,1.030762,0.567871,4.394531,4.150391,-46.630859
0,0,-0.107910,1.030762,0.567871,4.394531,4.150391,-46.630859
0,0,-0.022461,1.168457,0.332520,-4.089355,-1.037598,-32.409668
0,0,-0.022461,1.168457,0.332520,-4.089355,-1.037598,-32.409668
0,0,-0.020508,1.065430,0.365723,-12.084961,2.441406,-16.174316
0,0,-0.020508,1.065430,0.365723,-12.084961,2.441406,-16.174316
0,0,-0.021973,0.948242,0.395020,-10.620117,0.732422,-10.864258
0,0,-0.021973,0.948242,0.395020,-10.620117,0.732422,-10.864258
0,0,-0.028320,0.992188,0.354004,-7.690430,0.183105,-9.460449
0,0,-0.028320,0.992188,0.354004,-7.690430,0.183105,-9.460449
0,0,-0.033691,0.981445,0.349609,-2.258301,-0.244141,-7.080078
0,0,-0.033691,0.981445,0.349609,-2.258301,-0.244141,-7.080078
0,0,-0.037109,0.958496,0.358887,1.159668,0.244141,-4.516602
0,0,-0.037109,0.958496,0.358887,1.159668,0.244141,-4.516602
0,0,-0.037109,0.958496,0.358887,1.159668,0.244141,-4.516602
0,0,-0.044922,0.951172,0.365234,1.342773,0.549316,-3.295898
0,0,-0.044922,0.951172,0.365234,1.342773,0.549316,-3.295898
0,0,-0.036133,0.966309,0.349609,1.464844,0.732422,-2.075195
0,0,-0.036133,0.966309,0.349609,1.464844,0.732422,-2.075195
0,0,-0.033691,0.958008,0.348145,1.037598,1.220703,-1.098633
0,0,-0.033691,0.958008,0.348145,1.037598,1.220703,-1.098633
0,0,-0.024414,0.929199,0.358887,1.220703,1.831055,-0.976563
0,0,-0.024414,0.929199,0.358887,1.220703,1.831055,-0.976563
0,0,-0.018555,0.870117,0.368652,8.117676,3.234863,-5.615234
0,0,-0.018555,0.870117,0.368652,8.117676,3.234863,-5.615234
0,0,-0.020508,0.922363,0.377930,18.188477,3.967285,-11.169434
0,0,-0.020508,0.922363,0.377930,18.188477,3.967285,-11.169434
0,0,-0.050781,0.943848,0.351563,23.193359,3.967285,-13.854980
0,0,-0.050781,0.943848,0.351563,23.193359,3.967285,-13.854980
0,0,-0.049805,1.013672,0.330566,18.737793,2.929688,-10.681152
0,0,-0.049805,1.013672,0.330566,18.737793,2.929688,-10.681152
0,0,-0.018555,0.979980,0.307129,5.920410,1.464844,-7.141113
0,0,-0.018555,0.979980,0.307129,5.920410,1.464844,-7.141113
0,0,-0.059570,0.981934,0.316406,6.530762,2.075195,-6.774902
0,0,-0.059570,0.981934,0.316406,6.530762,2.075195,-6.774902
0,0,-0.060059,0.964844,0.324707,8.300781,2.868652,-5.065918
0,0,-0.060059,0.964844,0.324707,8.300781,2.868652,-5.065918
0,0,-0.053711,0.951172,0.318848,14.343262,5.004883,-5.432129
0,0,-0.053711,0.951172,0.318848,14.343262,5.004883,-5.432129
0,0,-0.040527,0.956055,0.308594,19.226074,7.507324,-6.591797
0,0,-0.040527,0.956055,0.308594,19.226074,7.507324,-6.591797
0,0,-0.035645,0.952637,0.309570,30.334473,13.305664,-8.972168
0,0,-0.035645,0.952637,0.309570,30.334473,13.305664,-8.972168
0,0,-0.048340,0.986328,0.274902,39.672852,17.395020,-12.023926
0,0,-0.048340,0.986328,0.274902,39.672852,17.395020,-12.023926
0,0,-0.074219,1.005859,0.272949,38.208008,16.784668,-11.291504
0,0,-0.074219,1.005859,0.272949,38.208008,16.784668,-11.291504
0,0,-0.071777,0.985352,0.260254,45.043945,13.305664,-13.671875
0,0,-0.071777,0.985352,0.260254,45.043945,13.305664,-13.671875
0,0,-0.102051,0.910156,0.224609,95.397949,9.094238,-31.921387
0,0,-0.102051,0.910156,0.224609,95.397949,9.094238,-31.921387
0,0,-0.096191,1.085449,0.283203,117.004395,-6.774902,-48.828125
0,0,-0.096191,1.085449,0.283203,117.004395,-6.774902,-48.828125
0,0,-0.082520,1.162109,0.142090,-2.563477,5.737305,-61.035156
0,0,-0.082520,1.162109,0.142090,-2.563477,5.737305,-61.035156
0,0,-0.131348,1.051758,0.161133,-52.612305,8.483887,-78.796387
0,0,-0.131348,1.051758,0.161133,-52.612305,8.483887,-78.796387
0,0,-0.185059,0.956543,0.243164,-48.950195,5.126953,-107.299805
0,0,-0.185059,0.956543,0.243164,-48.950195,5.126953,-107.299805
0,0,-0.034668,1.105957,0.384277,-97.290039,20.080566,-152.160645
0,0,-0.034668,1.105957,0.384277,-97.290039,20.080566,-152.160645
0,0,-0.101563,1.115723,0.481445,-221.984863,54.992676,-186.401367
0,0,-0.101563,1.115723,0.481445,-221.984863,54.992676,-186.401367
0,0,-0.118164,1.042969,0.367188,-176.147461,87.463379,-207.946777
0,0,-0.118164,1.042969,0.367188,-176.147461,87.463379,-207.946777
0,0,-0.297852,1.136719,0.572266,-57.678223,121.093750,-313.659668
0,0,-0.297852,1.136719,0.572266,-57.678223,121.093750,-313.659668
0,0,-0.653320,1.693359,0.383301,-71.228027,131.103516,-368.652344
0,0,-0.653320,1.693359,0.383301,-71.228027,131.103516,-368.652344
0,0,-0.750000,1.304199,0.585449,-54.443359,145.080566,-347.778320
0,0,-0.750000,1.304199,0.585449,-54.443359,145.080566,-347.778320
0,0,-0.962402,2.056152,0.756836,77.148438,111.816406,-302.246094
0,0,-0.962402,2.056152,0.756836,77.148438,111.816406,-302.246094
0,0,-0.055664,2.358887,0.332520,42.907715,104.064941,-219.909668
0,0,-0.055664,2.358887,0.332520,42.907715,104.064941,-219.909668
0,0,0.831055,0.094727,0.846191,-65.246582,124.938965,-168.395996
0,0,0.831055,0.094727,0.846191,-65.246582,124.938965,-168.395996
0,0,-0.082520,1.625488,0.749512,11.718750,4.760742,-68.725586
0,0,-0.082520,1.625488,0.749512,11.718750,4.760742,-68.725586
0,0,0.712402,0.502930,0.020996,137.268066,-68.786621,129.394531
0,0,0.712402,0.502930,0.020996,137.268066,-68.786621,129.394531
0,0,0.756836,1.035645,-0.326172,133.789063,-17.883301,156.250000
0,0,0.756836,1.035645,-0.326172,133.789063,-17.883301,156.250000
0,0,0.236328,0.850098,-0.040039,40.527344,70.373535,250.427246
0,0,0.236328,0.850098,-0.040039,40.527344,70.373535,250.427246
0,0,-0.020508,0.647461,0.146973,74.707031,61.950684,266.601563
0,0,-0.020508,0.647461,0.146973,74.707031,61.950684,266.601563
0,0,-0.322754,0.843262,0.397461,61.279297,43.395996,254.089355
0,0,-0.322754,0.843262,0.397461,61.279297,43.395996,254.089355
0,0,-0.403320,1.076172,0.651855,46.020508,-7.446289,255.493164
0,0,-0.403320,1.076172,0.651855,46.020508,-7.446289,255.493164
0,0,-0.333984,1.259277,0.536621,17.822266,-60.241699,267.089844
0,0,-0.333984,1.259277,0.536621,17.822266,-60.241699,267.089844
0,0,-0.344238,1.287109,0.287598,-36.193848,-69.152832,260.803223
0,0,-0.344238,1.287109,0.287598,-36.193848,-69.152832,260.803223
0,0,-0.369141,1.341309,0.145508,-33.630371,-62.683105,254.455566
0,0,-0.369141,1.341309,0.145508,-33.630371,-62.683105,254.455566
0,0,-0.330566,1.445801,0.144531,-11.352539,-48.339844,247.436523
0,0,-0.330566,1.445801,0.144531,-11.352539,-48.339844,247.436523
0,0,-0.388672,1.570313,0.315918,-18.432617,-30.029297,236.083984
0,0,-0.388672,1.570313,0.315918,-18.432617,-30.029297,236.083984
0,0,-0.483398,1.500488,0.480957,-34.973145,-27.221680,219.604492
0,0,-0.483398,1.500488,0.480957,-34.973145,-27.221680,219.604492
0,0,-0.483398,1.500488,0.480957,-34.973145,-27.221680,219.604492
0,0,-0.547363,1.368164,0.505859,-71.777344,-32.348633,181.823730
0,0,-0.547363,1.368164,0.505859,-71.777344,-32.348633,181.823730
0,0,-0.586426,1.539063,0.519043,-76.232910,-51.208496,147.155762
0,0,-0.586426,1.539063,0.519043,-76.232910,-51.208496,147.155762
0,0,-0.621094,1.874023,0.474609,-71.594238,-81.481934,154.235840
0,0,-0.621094,1.874023,0.474609,-71.594238,-81.481934,154.235840
0,0,-0.699707,1.604980,0.349609,-76.110840,-99.609375,160.156250
0,0,-0.699707,1.604980,0.349609,-76.110840,-99.609375,160.156250
0,0,-0.747559,1.544922,0.252441,-75.439453,-109.191895,168.579102
0,0,-0.747559,1.544922,0.252441,-75.439453,-109.191895,168.579102
0,0,-0.721680,0.959961,-0.040527,-72.509766,-96.801758,164.428711
0,0,-0.721680,0.959961,-0.040527,-72.509766,-96.801758,164.428711
0,0,-0.762207,0.767578,-0.209961,-42.480469,-63.110352,128.295898
0,0,-0.762207,0.767578,-0.209961,-42.480469,-63.110352,128.295898
0,0,-0.760742,1.288086,-0.036621,-10.131836,-33.325195,121.948242
0,0,-0.760742,1.288086,-0.036621,-10.131836,-33.325195,121.948242
0,0,-0.889160,0.445801,-0.157227,-46.691895,0.915527,116.394043
